Two Men and a Wardrobe, 1958, Short, Two men come up from the beach carrying a large wardrobe between them. They come up into the town but not only find that accommodation is difficult to come by with their wooden travelling ..., N/A
A Marine Story, 2010, Crime, Marine officer Alexandra is tough enough to kick any guy's ass in a bar fight but there's one opponent she can't beat: military policy. When she returns to her conservative hometown from ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDQxNTY2M15BMl5BanBnXkFtZTcwOTQ3NTY1Mw@@._V1_SX300.jpg
Your Vice Is a Locked Room and Only I Have the Key, 1972, Thriller, Oliviero is a burned-out writer living at his estate near Venice his dead mother dominating his imagination. He is also a degenerate: sleeps with his maid and his ex-student hosts ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjZiNmQxZGItODM0NC00MDQ3LTgxNDQtYzBiOWJjOTJiMDk2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Hole in the Head, 1959, Comedy, An impractical widower tries to hang onto his Miami hotel and his 12-year-old son., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NDg1MzU3N15BMl5BanBnXkFtZTcwMjY2NzE0NA@@._V1_SX300.jpg
Aziz Ansari: Intimate Moments for a Sensual Evening, 2010, Documentary, Comedian Aziz Ansari presents his highly anticipated hour-long debut stand-up special. The critically acclaimed stand-up and actor (Parks and Recreation Funny People) discusses topics ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMzEyMTI5MV5BMl5BanBnXkFtZTgwMzM0NDA2MDE@._V1_SX300.jpg
How to Plan an Orgy in a Small Town, 2015, Comedy, When "town slut" turned sex columnist Cassie Cranston returns for her mother's funeral it spices things up in the small town of Beaver's Ridge when a group of eccentric town folk each with their own motives convince her to plan an orgy., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjU2NzA4Ml5BMl5BanBnXkFtZTgwNzM0MTg5NjE@._V1_SX300.jpg
Margarita with a Straw, 2014, Drama, A rebellious young woman with cerebral palsy leaves her home in India to study in New York unexpectedly falls in love and embarks on an exhilarating journey of self-discovery., https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MzA1NDU4OTZeQTJeQWpwZ15BbWU4MDU0Mzk1ODgx._V1_SX300.jpg
Provoked: A True Story, 2006, Crime, It's the true story of a Punjabi woman named Kiranjit Ahluwalia who leaves India to marry a London-based guy only to be badly abused. She ends up in prison for murdering her abusive husband., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NTU5MzU2M15BMl5BanBnXkFtZTcwNDgzOTc0MQ@@._V1_SX300.jpg
He Was a Quiet Man, 2007, Drama, An office worker inadvertently becomes a hero after he saves a woman's life., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTI3NTkzMF5BMl5BanBnXkFtZTcwMzUxMjU1MQ@@._V1_SX300.jpg
The Diary of a Teenage Girl, 2015, Drama, A teen artist living in 1970s San Francisco enters into an affair with her mother's boyfriend., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MTQ3NTgwOF5BMl5BanBnXkFtZTgwMDQ3NTc5NTE@._V1_SX300.jpg
Son of a Gun, 2014, Action, JR busts out of prison with Brendan Lynch Australia's most notorious criminal and joins Lynch's gang for a gold heist that soon pits the two men against one another., https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MjUxODczM15BMl5BanBnXkFtZTgwMDY4MjY0MzE@._V1_SX300.jpg
A Shot in the Dark, 1964, Comedy, Inspector Jacques Clouseau investigates the murder of Mr. Benjamin Ballon's driver at a country estate., https://images-na.ssl-images-amazon.com/images/M/MV5BNDE5Njk1NDQ5MF5BMl5BanBnXkFtZTcwNjAyMTMyNA@@._V1_SX300.jpg
Futurama: The Beast with a Billion Backs, 2008, Animation, The Planet Express crew discovers a tentacle covered planet sized alien that wishes to copulate with it all the inhabitants of Earth., https://images-na.ssl-images-amazon.com/images/M/MV5BOTQxMDYyMjA0NF5BMl5BanBnXkFtZTcwNjE2NjU2MQ@@._V1._CR13,2,350,496_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg
A Girl Walks Home Alone at Night, 2014, Drama, In the Iranian ghost-town Bad City a place that reeks of death and loneliness the townspeople are unaware they are being stalked by a lonesome vampire., https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzNjMyMjU2M15BMl5BanBnXkFtZTgwMzA3NjQ0MzE@._V1_SX300.jpg
A Prairie Home Companion, 2006, Comedy, A look at what goes on backstage during the last broadcast of America's most celebrated radio show where singing cowboys Dusty and Lefty a country music siren and a host of others hold court., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwOTgzMTA3NF5BMl5BanBnXkFtZTcwMjYxMDMzMQ@@._V1_SX300.jpg
Diary of a Wimpy Kid: Rodrick Rules, 2011, Comedy, Back in middle school after summer vacation Greg Heffley and his older brother Rodrick must deal with their parents' misguided attempts to have them bond., https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDYwOTEzMl5BMl5BanBnXkFtZTcwOTA3MzY3NA@@._V1_SX300.jpg
I'm a Cyborg But That's OK, 2006, Comedy, A girl who thinks she is a combat cyborg checks into a mental hospital where she encounters other psychotics. Eventually she falls for a man who thinks he can steal people's souls., https://images-na.ssl-images-amazon.com/images/M/MV5BMTAwMjQ0NjQzMTReQTJeQWpwZ15BbWU4MDEyNjg3NTIx._V1_SX300.jpg
A Good Old Fashioned Orgy, 2011, Comedy, A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy., https://images-na.ssl-images-amazon.com/images/M/MV5BMzQwNzAxNjA1MF5BMl5BanBnXkFtZTcwNjI2MzcxNQ@@._V1_SX300.jpg
A Double Life, 1947, Crime, Anthony John is an actor whose life is strongly influenced by the characters he plays. When he's playing comedy he's the most enjoyable person in the world but when he's playing drama ..., https://images-na.ssl-images-amazon.com/images/M/MV5BNTJhNTBlZWYtNjY5ZS00ZTZkLTlhZTQtNTI3OGE1ZjJhYzdlXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg
A Very Potter Musical, 2009, Comedy, Harry and his pals are in for adventure when the Dark Lord returns from the dead to take revenge on The Boy Who Lived! So take a ride on Voldemort's flying machine and get ready to go back to Hogwarts!, https://images-na.ssl-images-amazon.com/images/M/MV5BZjkzNTUwYmQtYzNhOS00MTg0LWJjOTAtZTMzMzNmNjZlZjUxXkEyXkFqcGdeQXVyNjA3MzA0MzA@._V1_SX300.jpg
A Touch of Class, 1973, Comedy, Romantic comedy about a pair of clandestine lovers in a London-Spain tryst., https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNjQzMjMwMl5BMl5BanBnXkFtZTYwNjA1MTE5._V1_SX300.jpg
A Funny Man, 2011, Biography, A biography of the Danish actor and comedian Dirch Passer., https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTEyNTM3Nl5BMl5BanBnXkFtZTcwNjUzNjkzNQ@@._V1_SX300.jpg
A Stolen Life, 1946, Drama, When a woman's twin sister is drowned she assumes her identity in order to be close to the man she feels her sister took from her years before., https://images-na.ssl-images-amazon.com/images/M/MV5BNDkzMjM5OTU0OF5BMl5BanBnXkFtZTgwMjIyMTU5NTE@._V1_SX300.jpg
Warm Water Under a Red Bridge, 2001, Comedy, A down-and-out businessman travels to a seaside town where he meets a woman with unusual sexual powers., http://ia.media-imdb.com/images/M/MV5BMTc2MDY5OTI1OV5BMl5BanBnXkFtZTcwNjgxMDAwMQ@@._V1_SX300.jpg
Bruce Lee: A Warrior's Journey, 2000, Documentary, Legendary martial artist Bruce Lee is the subject of this thoughtful documentary by Lee aficionado John Little. Using interviews behind-the-scenes footage and action sequences from Lee's ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDYzMTAxNF5BMl5BanBnXkFtZTcwMTE4MjAyMQ@@._V1_SX300.jpg
Burma VJ: Reporting from a Closed Country, 2008, Documentary, Using smuggled footage this documentary tells the story of the 2007 protests in Burma by thousands of monks., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4OTQ4MTE0OF5BMl5BanBnXkFtZTcwMjM5NjAyMw@@._V1_SX300.jpg
A Warrior's Heart, 2011, Action, A talented high school lacrosse player deals with the pain from his military dad's death a resentful new coach and consequences of his own arrogance., https://images-na.ssl-images-amazon.com/images/M/MV5BNTMxMzIzMzgzM15BMl5BanBnXkFtZTcwNjgxMjAyNw@@._V1_SX300.jpg
Oh! What a Lovely War, 1969, Comedy, The working-class Smiths change their initially sunny views on World War I after the three boys of the family witness the harsh reality of trench warfare., https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxNzEzMjE0NV5BMl5BanBnXkFtZTcwMjM4MDczMQ@@._V1_SX300.jpg
A Resurrection, 2013, Horror, A murdered boys spirit seeks revenge by seeking six souls to live again., https://images-na.ssl-images-amazon.com/images/M/MV5BODYzMTMyMjQzN15BMl5BanBnXkFtZTcwNjc4NzQyOQ@@._V1_SX300.jpg
A Driver for Vera, 2004, Drama, A General who had sent for a cadet from the Kremlin Guard to work as his personal driver decided to marry him to his physically disabled daughter, https://images-na.ssl-images-amazon.com/images/M/MV5BNWNiZjZmYWQtMWY3Ny00MjYwLWExNDktMDY5NWNhZjAxOTAyXkEyXkFqcGdeQXVyMTEwNTQxMjQ@._V1_SX300.jpg
A Beginner's Guide to Endings, 2010, Comedy, Upon learning they only have a few days left to live three brothers set off to reverse a lifetime of mistakes., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NjkyMTUwM15BMl5BanBnXkFtZTcwNjg5NDMzOA@@._V1_SX300.jpg
A Housekeeper, 2002, Comedy, After his wife leaves him for another man Jacques hires a housekeeper Laura to keep his Paris apartment in order. As he starts increasing her hours and spending more time with her on her..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzMjMwMDk5Nl5BMl5BanBnXkFtZTcwNjY4MjAwMQ@@._V1_SX300.jpg
A Christmas Carol: The Musical, 2004, Drama, An old bitter miser is given a chance for redemption when he is haunted by ghosts on Christmas Eve., https://images-na.ssl-images-amazon.com/images/M/MV5BNDgyNjc4MDMwOV5BMl5BanBnXkFtZTcwOTEyMzkyMQ@@._V1_SX300.jpg
Diary of a Chambermaid, 2015, Drama, A scheming servant works for a wealthy couple in France during the late 19th century., https://images-na.ssl-images-amazon.com/images/M/MV5BNTI1NzQxMzE3NF5BMl5BanBnXkFtZTgwMzIwMDIwOTE@._V1_SX300.jpg
Phone Call from a Stranger, 1952, Drama, While waiting on a delayed flight David Trask who has left his unfaithful wife meets three of his fellow passengers. When the aircraft crashes he is one of few survivors and sets out to resolve their unfinished business., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1ODgxNDA4Ml5BMl5BanBnXkFtZTcwMDUwMDQyMQ@@._V1_SX300.jpg
A Dennis the Menace Christmas, 2007, Comedy, Dennis Christmas is a Dennis The Menace version of A Christmas Carol where Mr. Wilson plays his own version of Scrooge. While Dennis has problems of his own with the neighborhood bully he ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MTQ1MjM1MV5BMl5BanBnXkFtZTcwNDQ1MjE2MQ@@._V1_SX300.jpg
Kevin Smith: Sold Out - A Threevening with Kevin Smith, 2008, Documentary, Kevin Smith brings his famous and "infamous" Q&A back to his hometown of Red Bank New Jersey for his 37th birthday., https://images-na.ssl-images-amazon.com/images/M/MV5BMzkyNTQ2NzQ3Ml5BMl5BanBnXkFtZTcwMjY4MjY5MQ@@._V1_SX300.jpg
A Slight Case of Murder, 1938, Comedy, Former bootlegger Remy Marco has a slight problem with forclosing bankers a prospective son-in-law and four hard-to-explain corpses., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NTQ5NDQ3MV5BMl5BanBnXkFtZTcwMzMxMjYyNw@@._V1_SX300.jpg
Just a Kiss, 2002, Comedy, A group of thirtysomethings having problems with fidelity gets an opportunity to turn back the clock., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjcwMDIyNl5BMl5BanBnXkFtZTcwNDA2OTUyMQ@@._V1_SX300.jpg
True Confessions of a Hollywood Starlet, 2008, Comedy, A young Hollywood starlet must adjust to a new small town life when she is sent to live with her aunt after a stint in rehab., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzQyNjQyN15BMl5BanBnXkFtZTgwMjkxMjA2MDE@._V1_SX300.jpg
What Is a Man Without a Moustache?, 2005, Comedy, A young widow an aging widower-returnee and a priest from a bankrupt parish are struggling to come to terms with the post-war environment complete with its prejudices illusions and ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMzBlMDQyOTktNzM5Mi00YjQzLTg3Y2ItYjM4YjYzNTY1N2YyXkEyXkFqcGdeQXVyMjM3NTA4NDk@._V1_SX300.jpg
A Girl at My Door, 2014, Drama, Young-nam was a promising graduate of the police academy before she was transferred to the small seaside village as a result of misconduct. On her first day in the village she encounters ..., https://images-na.ssl-images-amazon.com/images/M/MV5BNzk1MDExMTA3M15BMl5BanBnXkFtZTgwNzMxNzk3MTE@._V1_SX300.jpg
Eccentricities of a Blonde-haired Girl, 2009, Drama, A young man falls helplessly in love with a mysterious blonde woman who turns his life upside down., http://ia.media-imdb.com/images/M/MV5BMTMzMjM3OTc1MV5BMl5BanBnXkFtZTcwMTc4MDQ1Mw@@._V1_SX300.jpg
Mama There's a Man in Your Bed, 1989, Comedy, A company president gets framed with a food-poisoning scandal and the only person who can help him is the evening cleaning-woman who always seems to be at the right place at the right time., https://images-na.ssl-images-amazon.com/images/M/MV5BNTgxMTAwODAxNl5BMl5BanBnXkFtZTcwNzU2MTAzMQ@@._V1_SX300.jpg
A Reason to Live a Reason to Die, 1972, Western, Branded a coward for surrendering his New Mexico fort to the Confederates without firing a shot a Union colonel attempts to redeem himself by leading a band of condemned prisoners on a suicide mission to recapture it., https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxOTMzNDQ1NF5BMl5BanBnXkFtZTcwNDcxMTM4NA@@._V1_SX300.jpg
A cambio de nada, 2015, Drama, 16 year-old Dario got away from home running from his familiar hell. Luismi his unconditional friend Caralimpia a poor loser in a winners suit and Antonia an old lady who collects ..., https://images-na.ssl-images-amazon.com/images/M/MV5BZmY1M2E4NjgtODQ4Yi00NDNiLThiNjQtNjZkNThlZDkzNjBkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
A Very Potter Sequel, 2010, Comedy, Harry and his pals are back for more adventures when they face off against dark wizards demented monsters and the most horrible woman in the world Dolores Umbridge! So strap on your diapers because it's time to go back to Hogwarts., https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ4ODI3MTEtNTYzMC00OTc4LThlODctOWNhMmI0ZmZhMDA1XkEyXkFqcGdeQXVyNjA3MzA0MzA@._V1_SX300.jpg
Girl with a Suitcase, 1961, Drama, Lorenzo who's 16 and born to a wealthy family in Parma tries to make things right toward a showgirl Aida whom his older brother has mistreated. In extending kindness and standing up for..., https://images-na.ssl-images-amazon.com/images/M/MV5BNTIwODUxNzAwNl5BMl5BanBnXkFtZTcwNjEwMDYyMQ@@._V1_SX300.jpg
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer, 2011, Short, Agent Coulson stops at a convenience store and deals with a coincidental robbery during his visit., https://images-na.ssl-images-amazon.com/images/M/MV5BYmIxYzk2ZTItNTE1OC00NWRkLTkyOTEtMDM1ZjY5MjJlYWE4XkEyXkFqcGdeQXVyNjA3OTI5MjA@._V1_SX300.jpg
Maigret Sets a Trap, 2016, Crime, Chief Inspector Jules Maigret hunts for a serial killer., https://images-na.ssl-images-amazon.com/images/M/MV5BNWFkNWUyOGUtNjBmOC00ODllLThhYWYtNjkwYTI1NWQyNWJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg
A World Without Thieves, 2004, Action, A con-team couple (Andy Lau & Rene Liu) head west after taking a city businessman for his BMW. But an encounter with a naive young carpenter travelling home with his life savings challenges their fate as thieves., https://images-na.ssl-images-amazon.com/images/M/MV5BNTZlNzM4MGEtZmM2Ni00OTNjLTg5NWQtNTgyNzYxNzA4NDAwXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_SX300.jpg
Another Nine & a Half Weeks, 1997, Drama, When John travels to Paris to attend an art sale hosted by his old flame he begins a torrid affair with a gorgeous woman (Angie Everhart) who used to be her best friend. As the erotic ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MDI1MzEzMV5BMl5BanBnXkFtZTcwNDYyNzkxMQ@@._V1_SX300.jpg
A Dangerous Man, 2009, Action, After serving 6 years for a crime he didn't commit Shane Daniels is released from jail with an apology from the State of Arizona. Within hours of his freedom he unluckily bears witness to..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNDE0Njk1MV5BMl5BanBnXkFtZTcwMjk4NDcxMw@@._V1_SX300.jpg
A Map of the World, 1999, Drama, A woman's life falls apart after she's blamed for an accident on her property., https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3MzEzNTUzOF5BMl5BanBnXkFtZTcwMjc4NjUyMQ@@._V1_SX300.jpg
Once Upon a Time in the Midlands, 2002, Comedy, After seeing his ex-girlfriend (Henderson) turn down a nationally televised marriage proposal a small-time crook (Carlyle) returns to his hometown to try and win back her heart., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjEyMTE1N15BMl5BanBnXkFtZTcwMjk4NjQyMQ@@._V1_SX300.jpg
A Friend of Mine, 2006, Comedy, An introverted insurance executive at a car rental service is annoyed by his hyperactive garrulous coworker but the two end up becoming friends., https://images-na.ssl-images-amazon.com/images/M/MV5BYzZjNTQ4MzctNTkwZC00YjEzLWEyYjAtM2ZhODY4NTY3MmFhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzA3Njg4MzY@._V1_SX300.jpg
Will Ferrell: You're Welcome America - A Final Night with George W Bush, 2009, Comedy, It's time for change in America--but not without a few parting words from former President George W Bush. Here's your chance to discover the man behind the myth as HBO presents Will Ferrell..., https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ5MzkyNTI2NF5BMl5BanBnXkFtZTcwMjI2MDU5Mg@@._V1_SX300.jpg
A Woman of Paris: A Drama of Fate, 1923, Drama, A kept woman runs into her former fiancé and finds herself torn between love and comfort., https://images-na.ssl-images-amazon.com/images/M/MV5BNjI5MDcxNjE3NF5BMl5BanBnXkFtZTYwNDUyNDg4._V1_SX300.jpg
A Kind of Murder, 2016, Drama, In 1960s New York Walter Stackhouse is a successful architect married to the beautiful Clara who leads a seemingly perfect life. But his fascination with an unsolved murder leads him into a spiral of chaos as he is forced to play cat-and-mouse with a clever killer and an overambitious detective while at the same time lusting after another woman., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNDA1NjcwN15BMl5BanBnXkFtZTgwMDY0MDA2MDI@._V1_SX300.jpg
A Railway Station for Two, 1983, Romance, Platon Ryabinin a pianist is traveling by train to a distant town of Griboedov to visit his father. He gets off to have lunch during a twenty minute stop at Zastupinsk railway station. He..., https://images-na.ssl-images-amazon.com/images/M/MV5BZDY2MTRiNzUtY2ZiZS00NmNiLWFiZDEtYzdlMjcwNmNhMzA5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg
A Chinese Ghost Story III, 1991, Action, Basically a retread of the first movie in which the evil Tree Spirit is back with yet another ghost played by Joey Wong. The Swordsman Yen and Leslie Cheung characters are replaced by a ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyODU2OTQzNF5BMl5BanBnXkFtZTcwNTg0NzAyMQ@@._V1_SX300.jpg
Tossing a Nigger in a Blanket, 1898, Documentary, "Company F 1st Ohio Volunteers initiating a new man. Nineteen times he bounces in the blanket and each toss is funnier than the last one.", http://ia.media-imdb.com/images/M/MV5BZDdlOWFiZTAtOWM4ZS00MjIwLTlmZjMtNTE3OGM2NjhkODU1XkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_SX300.jpg
Undead or Alive: A Zombedy, 2007, Comedy, Elmer Winslow is a soldier on the run from the Union Army and Luke Budd is a cowboy with a broken heart. When the two misfits rob the corrupt sheriff of an old west town they have no idea that a plague of zombies is sweeping the country or that Geronimo's sexy niece may be their only hope of survival., https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMTA3MTUxNl5BMl5BanBnXkFtZTcwOTM1MjE2MQ@@._V1_SX300.jpg
A Deal Is a Deal, 2008, Comedy, A comedy about ordinary people with unique dilemmas. How far will they go? Will the cocktail of desperation friendship loneliness love and even a brush with cannibalism derail their intent?, https://images-na.ssl-images-amazon.com/images/M/MV5BNTI3NDY0NzUxNF5BMl5BanBnXkFtZTcwMjkyNTM2MQ@@._V1_SX300.jpg
A Crude Awakening: The Oil Crash, 2006, Documentary, A theatrical documentary on the planet's dwindling oil resources., https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NDY5Mzc4NV5BMl5BanBnXkFtZTcwMzM3MDQzMQ@@._V1_SX300.jpg
Winnie the Pooh and a Busy Day, 1972, Animation, Vinni-Pukh is trying to help his friend donkey with huge depression which happened to be on his birthday, https://images-na.ssl-images-amazon.com/images/M/MV5BYTlhMzA1ZmYtODM1YS00YmZiLWI0MWQtM2Q3Y2FlM2UyOGI3XkEyXkFqcGdeQXVyNjMxODMyODU@._V1_SX300.jpg
Tossing a Nigger in a Blanket, 1898, Documentary, "Company F 1st Ohio Volunteers initiating a new man. Nineteen times he bounces in the blanket and each toss is funnier than the last one.", http://ia.media-imdb.com/images/M/MV5BZDdlOWFiZTAtOWM4ZS00MjIwLTlmZjMtNTE3OGM2NjhkODU1XkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_SX300.jpg
A Shine of Rainbows, 2009, Drama, A lonely orphan's life is transformed by an extraordinary woman who teaches him to conquer grief and discover the magic in nature and himself., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4ODc3MDQ0NV5BMl5BanBnXkFtZTcwMjI3NTkyMw@@._V1_SX300.jpg
Behold a Pale Horse, 1964, Drama, Famous Spanish bandit Artiguez returns to his native Spanish village after 20 years in French exile but Spanish cop Vinolas is setting a trap for him., https://images-na.ssl-images-amazon.com/images/M/MV5BZTUzMjZjZjktYWY2Zi00Y2M0LWJjNzItZjlhMzlkNjMzOWZiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
Death Takes a Holiday, 1934, Drama, Death decides to take a holiday from his usual business to see what it is like to be a mortal. Posing as Prince Sirki he spends 3 days with Duke Lambert and his guests at his dukal estate...., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNzAxOTMxOF5BMl5BanBnXkFtZTgwMzMzNzY2MjE@._V1_SX300.jpg
Paris à tout prix, 2013, Comedy, Maya Ben Latif has the life that most women dream of: she is pretty smart wealthy and she has a great job. But one night when a problem with her gets involved she is therefore ..., https://images-na.ssl-images-amazon.com/images/M/MV5BNzZlZDM5NDgtNGZlMS00ZjMzLTgxZDctMGVmNWVhOWFhOWM2XkEyXkFqcGdeQXVyNDY0NDM0NzI@._V1_SX300.jpg
Quill: The Life of a Guide Dog, 2004, Drama, As a Labrador puppy Quill is sent to live with a couple Isamu and Mitsuko Nii who work as volunteers training guide dogs (seeing eye dogs). When he grows to an adult dog he is taken to..., https://images-na.ssl-images-amazon.com/images/M/MV5BNDYzMjkxNjEyMl5BMl5BanBnXkFtZTcwNTcxMTA3Nw@@._V1.._SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg
A Very Brady Christmas, 1988, Comedy, The entire Brady family manages to overcome personal obstacles to spend a happy holiday together., https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwODk1NTg5OF5BMl5BanBnXkFtZTcwMDUyOTEyMQ@@._V1_SX300.jpg
It's a Wonderful Afterlife, 2010, Comedy, A comedy centered on an Indian mother who takes her obsession with marriage into the world of serial murder., https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NjgyNzE3NF5BMl5BanBnXkFtZTcwMjE4OTc3Mw@@._V1_SX300.jpg
Making a Living, 1914, Short, An out-of-work swindler takes a job as a reporter. After witnessing a car go over cliff he grabs a rival reporter's camera and races to the newspaper office to enter the photo as his own. ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0Nzg5MjYxMF5BMl5BanBnXkFtZTcwMzgxODQ4Mg@@._V1._CR102,78,253,333_SY132_CR5,0,89,132_AL_.jpg_V1_SX300.jpg
Diary of a Madman, 1963, Horror, An evil spirit leaves the body of his human host a criminal on death-row and sneaks into the body of his next human host a French magistrate., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2YjA2YzEtOTIzNi00Nzk4LWE3ODAtZmJhOTBiZjZlZDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Towed in a Hole, 1932, Comedy, Although they are successful fishmongers Stan convinces Ollie that they should become fishermen too but making a boat seaworthy is an easy task., https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwNTM3NWQtZTI4Yi00Y2YwLWE1N2QtNDI3NGIyMjcxYzQ0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
A Damsel in Distress, 1937, Comedy, Lady Alyce Marshmorton must marry soon and the staff of Tottney Castle have laid bets on who she'll choose with young Albert wagering on "Mr. X." After Alyce goes to London to meet a beau..., http://ia.media-imdb.com/images/M/MV5BMTQ5NjIxMjg0N15BMl5BanBnXkFtZTgwMTEyMDkwMzE@._V1._CR26,52,296,441_SX89_AL_.jpg_V1_SX300.jpg
The Heart Is a Lonely Hunter, 1968, Drama, When deaf mute Singer moves to a small city to be near his only friend confined in a hospital he grows attached to his landlady's sensitive 16-year-old daughter., https://images-na.ssl-images-amazon.com/images/M/MV5BMzU3MTg4NjcwNV5BMl5BanBnXkFtZTcwMTk5MDU1MQ@@._V1_SX300.jpg
He Died with a Felafel in His Hand, 2001, Comedy, A nightmare chase through hell in a never-ending unrequited daisy chain of desire..., https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0NjE0MDQxMl5BMl5BanBnXkFtZTcwMzc0MjA0MQ@@._V1_SX300.jpg
Once Upon a Time in China and America, 1997, Action, The story is set in both Hong Kong and the U.S. So goes to the U.S. to open a martial arts school. Around this time many Chinese people were sold off to U.S. railroad companies and were ..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MzE4NTUyMF5BMl5BanBnXkFtZTcwNzQ2NzAyMQ@@._V1_SX300.jpg
How to Make Love to a Woman, 2010, Comedy, In Los Angeles Andy Conners works in Fearless Records selecting new talents. Andy is in love and engaged to Lauren Baker for one year but he is unable to satisfy Lauren in bed. Further he..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDg5Mjc4NV5BMl5BanBnXkFtZTcwMTM1MjY4Mw@@._V1_SX300.jpg
Sometimes a Great Notion, 1970, Drama, A family of fiercely independent Oregon loggers struggle to keep the family business alive amidst changing times., https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NDY3MDgxMF5BMl5BanBnXkFtZTcwOTU1NDYyMQ@@._V1_SX300.jpg
Syndromes and a Century, 2006, Drama, Story about director Apichatpong Weerasethakul's parents who were both doctors and director's memories about growing up in the hospital environment., https://images-na.ssl-images-amazon.com/images/M/MV5BMjExMjk1NzI3MF5BMl5BanBnXkFtZTcwNjQyNTY1Mw@@._V1_SX300.jpg
Made in U.S.A, 1966, Comedy, Set in the near future Paula a leftist writer goes from Paris to the French town of Atlantic-Cité when she learns of the death of a former colleague and lover Richard P. Is she there to..., https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNDM2MjIxNF5BMl5BanBnXkFtZTcwNTM1MTk1Mg@@._V1_SX300.jpg
